sales_id,car_key,date_key,customer_key,acquisition_source_key,location_key,list_price,selling_price,discount_amount,discount_pct,cost_price,profit,profit_margin,depreciation_amount,discount_to_deprec_ratio,net_revenue,days_on_lot,car_age,mileage,quantity
983,513,20261004,6,3,1,206000.0,180000.0,26000.0,12.62,146000.0,34000.0,18.89,187646.7,13.86,180000.0,71,29,332500,1
984,514,20240407,17,3,1,2545000.0,2395000.0,150000.0,5.89,1950000.0,445000.0,18.58,721779.92,20.78,2395000.0,117,4,67500,1
985,515,20250127,1,1,10,646000.0,575000.0,71000.0,10.99,483000.0,92000.0,16.0,183210.15,38.75,575000.0,57,4,107500,1
986,1340,20250912,79,3,10,646000.0,575000.0,71000.0,10.99,483000.0,92000.0,16.0,183210.15,38.75,575000.0,57,4,107500,1
987,516,20240831,35,1,6,458000.0,400000.0,58000.0,12.66,323000.0,77000.0,19.25,202506.26,28.64,400000.0,13,7,117500,1
988,517,20240304,56,3,1,405000.0,379000.0,26000.0,6.42,309000.0,70000.0,18.47,159426.22,16.31,379000.0,46,6,37500,1
989,462,20251224,19,3,1,147000.0,139000.0,8000.0,5.44,122000.0,17000.0,12.23,101254.65,7.9,139000.0,17,14,147500,1
990,518,20260328,35,3,4,129000.0,115000.0,14000.0,10.85,101000.0,14000.0,12.17,108397.41,12.92,115000.0,10,22,242500,1
991,327,20251018,57,2,4,194000.0,175000.0,19000.0,9.79,145000.0,30000.0,17.14,146989.51,12.93,175000.0,101,17,112500,1
992,519,20251017,26,3,17,4707000.0,4150000.0,557000.0,11.83,3627000.0,523000.0,12.6,1041715.58,53.47,4150000.0,79,3,37500,1
993,74,20250407,53,2,9,659000.0,619000.0,40000.0,6.07,522000.0,97000.0,15.67,186897.04,21.4,619000.0,56,4,82500,1
994,520,20260627,51,3,9,659000.0,619000.0,40000.0,6.07,522000.0,97000.0,15.67,186897.04,21.4,619000.0,56,4,82500,1
995,310,20251209,37,1,9,473000.0,419000.0,54000.0,11.42,344000.0,75000.0,17.9,161254.44,33.49,419000.0,109,5,67500,1
996,521,20260702,55,2,9,473000.0,419000.0,54000.0,11.42,344000.0,75000.0,17.9,161254.44,33.49,419000.0,109,5,67500,1
997,14,20261123,58,2,9,919000.0,859000.0,60000.0,6.53,735000.0,124000.0,14.44,260634.87,23.02,859000.0,84,4,57500,1
998,351,20240721,60,3,9,2549000.0,2390000.0,159000.0,6.24,2038000.0,352000.0,14.73,722914.34,21.99,2390000.0,14,4,37500,1
999,328,20260312,65,2,9,649000.0,609000.0,40000.0,6.16,535000.0,74000.0,12.15,367081.89,10.9,609000.0,59,10,87500,1
1000,522,20260927,53,2,9,649000.0,609000.0,40000.0,6.16,535000.0,74000.0,12.15,367081.89,10.9,609000.0,59,10,87500,1
1001,54,20240726,60,3,1,304000.0,269000.0,35000.0,11.51,221000.0,48000.0,17.84,160462.95,21.81,269000.0,33,9,137500,1
1002,523,20240616,26,1,4,200000.0,179000.0,21000.0,10.5,153000.0,26000.0,14.53,147321.28,14.25,179000.0,56,16,120274,1
1003,524,20250902,40,1,9,805000.0,730000.0,75000.0,9.32,587000.0,143000.0,19.59,391858.81,19.14,730000.0,27,8,127500,1
1004,292,20240531,34,2,1,498000.0,459000.0,39000.0,7.83,371000.0,88000.0,19.17,281674.55,13.85,459000.0,93,10,122500,1
1005,525,20250101,38,2,1,499000.0,439000.0,60000.0,12.02,351000.0,88000.0,20.05,242903.78,24.7,439000.0,37,8,92500,1
1006,526,20260107,41,1,1,544000.0,499000.0,45000.0,8.27,439000.0,60000.0,12.02,240531.45,18.71,499000.0,86,7,122500,1
1007,578,20260708,13,1,1,544000.0,499000.0,45000.0,8.27,439000.0,60000.0,12.02,240531.45,18.71,499000.0,86,7,122500,1
1008,219,20250502,7,2,22,621000.0,549000.0,72000.0,11.59,474000.0,75000.0,13.66,95385.6,75.48,549000.0,14,2,32500,1
1009,230,20260625,1,3,22,621000.0,549000.0,72000.0,11.59,474000.0,75000.0,13.66,95385.6,75.48,549000.0,14,2,32500,1
1010,527,20260513,97,3,1,667000.0,610000.0,57000.0,8.55,526000.0,84000.0,13.77,352068.37,16.19,610000.0,39,9,37500,1
1011,528,20240917,98,1,1,499000.0,459000.0,40000.0,8.02,386000.0,73000.0,15.9,242903.78,16.47,459000.0,10,8,172500,1
1012,1501,20250824,79,3,1,499000.0,459000.0,40000.0,8.02,386000.0,73000.0,15.9,242903.78,16.47,459000.0,10,8,172500,1
1013,124,20241020,2,1,1,724000.0,660000.0,64000.0,8.84,544000.0,116000.0,17.58,320119.06,19.99,660000.0,95,7,107500,1
1014,529,20250902,71,2,1,809000.0,749000.0,60000.0,7.42,608000.0,141000.0,18.83,275803.05,21.75,749000.0,91,5,70291,1
1015,530,20250404,51,2,1,89000.0,79000.0,10000.0,11.24,65000.0,14000.0,17.72,75922.94,13.17,79000.0,55,23,217500,1
1016,531,20260709,46,1,1,153000.0,139000.0,14000.0,9.15,115000.0,24000.0,17.27,133972.26,10.45,139000.0,78,25,172500,1
1017,45,20261019,26,2,10,794000.0,740000.0,54000.0,6.8,637000.0,103000.0,13.92,351069.8,15.38,740000.0,40,7,73500,1
1018,532,20250423,39,1,1,523000.0,459000.0,64000.0,12.24,387000.0,72000.0,15.69,313989.65,20.38,459000.0,79,11,147500,1
1019,157,20260115,25,3,1,543000.0,499000.0,44000.0,8.1,402000.0,97000.0,19.44,185118.73,23.77,499000.0,100,5,192500,1
1020,533,20240226,10,1,1,639000.0,579000.0,60000.0,9.39,464000.0,115000.0,19.86,484156.16,12.39,579000.0,65,17,292944,1
1021,1116,20240606,74,3,1,639000.0,579000.0,60000.0,9.39,464000.0,115000.0,19.86,484156.16,12.39,579000.0,65,17,292944,1
1022,58,20260810,74,2,3,843000.0,739000.0,104000.0,12.34,597000.0,142000.0,19.22,331842.73,31.34,739000.0,98,6,67500,1
1023,58,20251001,38,3,3,822000.0,739000.0,83000.0,10.1,615000.0,124000.0,16.78,323576.19,25.65,739000.0,102,6,107500,1
1024,534,20260806,92,1,1,169000.0,159000.0,10000.0,5.92,139000.0,20000.0,12.58,116408.41,8.59,159000.0,37,14,252500,1
1025,88,20261016,94,1,1,605000.0,529000.0,76000.0,12.56,450000.0,79000.0,14.93,267502.81,28.41,529000.0,25,7,157500,1
1026,535,20251002,35,1,1,605000.0,529000.0,76000.0,12.56,450000.0,79000.0,14.93,267502.81,28.41,529000.0,25,7,157500,1
1027,536,20261210,52,3,1,723000.0,650000.0,73000.0,10.1,562000.0,88000.0,13.54,478443.03,15.26,650000.0,63,13,37500,1
1028,537,20240715,27,3,1,291000.0,269000.0,22000.0,7.56,225000.0,44000.0,16.36,153601.04,14.32,269000.0,62,9,87500,1
1029,123,20240329,72,1,17,1031000.0,969000.0,62000.0,6.01,803000.0,166000.0,17.13,228172.67,27.17,969000.0,21,3,57500,1
1030,376,20250726,52,3,17,1031000.0,969000.0,62000.0,6.01,803000.0,166000.0,17.13,228172.67,27.17,969000.0,21,3,57500,1
1031,710,20250203,73,2,17,1031000.0,969000.0,62000.0,6.01,803000.0,166000.0,17.13,228172.67,27.17,969000.0,21,3,57500,1
1032,167,20250725,74,2,1,734000.0,650000.0,84000.0,11.44,526000.0,124000.0,19.08,485722.24,17.29,650000.0,29,13,127500,1
1033,249,20260611,60,2,1,734000.0,650000.0,84000.0,11.44,526000.0,124000.0,19.08,485722.24,17.29,650000.0,29,13,127500,1
1034,538,20250302,21,2,1,734000.0,650000.0,84000.0,11.44,526000.0,124000.0,19.08,485722.24,17.29,650000.0,29,13,127500,1
1035,122,20250312,89,3,1,877000.0,789000.0,88000.0,10.03,686000.0,103000.0,13.05,462914.48,19.01,789000.0,91,9,105000,1
1036,223,20261011,48,2,1,497000.0,450000.0,47000.0,9.46,388000.0,62000.0,13.78,298380.22,15.75,450000.0,43,11,227500,1
1037,326,20240326,95,1,10,148000.0,130000.0,18000.0,12.16,106000.0,24000.0,18.46,101943.46,17.66,130000.0,62,14,282500,1
1038,539,20260222,66,1,23,485000.0,430000.0,55000.0,11.34,362000.0,68000.0,15.81,334071.48,16.46,430000.0,73,14,222500,1
1039,233,20240526,56,2,1,296000.0,278000.0,18000.0,6.08,233000.0,45000.0,16.19,203886.92,8.83,278000.0,32,14,217500,1
1040,540,20251022,58,2,1,296000.0,278000.0,18000.0,6.08,233000.0,45000.0,16.19,203886.92,8.83,278000.0,32,14,217500,1
1041,541,20240707,19,1,1,767000.0,709000.0,58000.0,7.56,603000.0,106000.0,14.95,169746.3,34.17,709000.0,118,3,97500,1
1042,542,20250527,30,3,1,504000.0,469000.0,35000.0,6.94,411000.0,58000.0,12.37,266030.67,13.16,469000.0,36,9,147500,1
1043,793,20250313,81,1,1,504000.0,469000.0,35000.0,6.94,411000.0,58000.0,12.37,266030.67,13.16,469000.0,36,9,147500,1
1044,543,20250113,29,1,1,707000.0,629000.0,78000.0,11.03,532000.0,97000.0,15.42,241029.36,32.36,629000.0,26,5,117500,1
1045,544,20251113,4,2,1,389000.0,369000.0,20000.0,5.14,311000.0,58000.0,15.72,189357.86,10.56,369000.0,57,8,117500,1
1046,545,20250809,73,2,2,1982000.0,1790000.0,192000.0,9.69,1439000.0,351000.0,19.61,562109.15,34.16,1790000.0,30,4,67500,1
1047,546,20260708,19,2,1,303000.0,269000.0,34000.0,11.22,217000.0,52000.0,19.33,147494.68,23.05,269000.0,59,8,187500,1
1048,1271,20260204,2,1,1,303000.0,269000.0,34000.0,11.22,217000.0,52000.0,19.33,147494.68,23.05,269000.0,59,8,187500,1
1049,182,20260511,18,2,1,602000.0,529000.0,73000.0,12.13,431000.0,98000.0,18.53,170731.44,42.76,529000.0,49,4,92500,1
1050,622,20241121,66,3,1,602000.0,529000.0,73000.0,12.13,431000.0,98000.0,18.53,170731.44,42.76,529000.0,49,4,92500,1
1051,547,20250119,27,2,24,146000.0,135000.0,11000.0,7.53,108000.0,27000.0,20.0,116055.19,9.48,135000.0,104,19,240059,1
1052,548,20251001,99,2,1,554000.0,489000.0,65000.0,11.73,420000.0,69000.0,14.11,188868.84,34.42,489000.0,12,5,112500,1
1053,64,20250929,52,2,17,848000.0,799000.0,49000.0,5.78,685000.0,114000.0,14.27,187672.58,26.11,799000.0,26,3,2500,1
1054,549,20240930,15,1,25,153000.0,135000.0,18000.0,11.76,109000.0,26000.0,19.26,121619.48,14.8,135000.0,70,19,230343,1
1055,459,20260702,52,2,1,498000.0,469000.0,29000.0,5.82,407000.0,62000.0,13.22,242417.0,11.96,469000.0,59,8,112500,1
1056,550,20240903,64,2,1,498000.0,469000.0,29000.0,5.82,407000.0,62000.0,13.22,242417.0,11.96,469000.0,59,8,112500,1
1057,59,20240526,47,3,10,945000.0,867000.0,78000.0,8.25,704000.0,163000.0,18.8,417834.96,18.67,867000.0,99,7,62500,1
1058,551,20260826,78,1,10,2580000.0,2284000.0,296000.0,11.47,1882000.0,402000.0,17.6,879569.67,33.65,2284000.0,96,5,52500,1
1059,38,20251015,1,1,10,1156000.0,1085000.0,71000.0,6.14,890000.0,195000.0,17.97,327849.74,21.66,1085000.0,15,4,42500,1
1060,340,20260405,5,3,10,1156000.0,1085000.0,71000.0,6.14,890000.0,195000.0,17.97,327849.74,21.66,1085000.0,15,4,42500,1
1061,85,20250704,35,2,4,740000.0,690000.0,50000.0,6.76,573000.0,117000.0,16.96,252279.67,19.82,690000.0,37,5,68500,1
1062,366,20260420,57,3,4,740000.0,690000.0,50000.0,6.76,573000.0,117000.0,16.96,252279.67,19.82,690000.0,37,5,68500,1
1063,18,20250122,89,1,1,526000.0,469000.0,57000.0,10.84,385000.0,84000.0,17.91,232572.69,24.51,469000.0,81,7,117500,1
1064,172,20260911,96,2,1,526000.0,469000.0,57000.0,10.84,385000.0,84000.0,17.91,232572.69,24.51,469000.0,81,7,117500,1
1065,237,20250226,76,2,1,482000.0,430000.0,52000.0,10.79,361000.0,69000.0,16.05,136698.59,38.04,430000.0,64,4,27500,1
1066,552,20250131,38,2,26,99000.0,89000.0,10000.0,10.1,74000.0,15000.0,16.85,84453.61,11.84,89000.0,67,23,192500,1
1067,10,20240220,93,3,4,212000.0,189000.0,23000.0,10.85,166000.0,23000.0,12.17,134054.73,17.16,189000.0,54,12,119000,1
1068,1064,20260614,20,3,4,212000.0,189000.0,23000.0,10.85,166000.0,23000.0,12.17,134054.73,17.16,189000.0,54,12,119000,1
1069,553,20251124,48,1,1,750000.0,679000.0,71000.0,9.47,546000.0,133000.0,19.59,365085.85,19.45,679000.0,81,8,182500,1
1070,45,20260401,67,2,1,752000.0,699000.0,53000.0,7.05,567000.0,132000.0,18.88,332499.36,15.94,699000.0,28,7,82500,1
1071,489,20241126,45,2,1,2061000.0,1900000.0,161000.0,7.81,1528000.0,372000.0,19.58,702632.98,22.91,1900000.0,111,5,52500,1
1072,554,20251029,50,3,1,907000.0,849000.0,58000.0,6.39,722000.0,127000.0,14.96,200729.98,28.89,849000.0,38,3,82500,1
1073,555,20260914,89,2,1,569000.0,499000.0,70000.0,12.3,401000.0,98000.0,19.64,276978.46,25.27,499000.0,32,8,124977,1
1074,623,20240225,75,1,1,569000.0,499000.0,70000.0,12.3,401000.0,98000.0,19.64,276978.46,25.27,499000.0,32,8,124977,1
1075,556,20250604,94,1,1,1107000.0,999000.0,108000.0,9.76,866000.0,133000.0,13.31,435765.01,24.78,999000.0,41,6,113068,1
1076,557,20260512,96,3,1,261000.0,239000.0,22000.0,8.43,201000.0,38000.0,15.9,172715.95,12.74,239000.0,19,13,142500,1
1077,128,20260131,29,1,4,656000.0,598000.0,58000.0,8.84,504000.0,94000.0,15.72,186046.22,31.18,598000.0,100,4,187500,1
1078,374,20260917,72,1,4,656000.0,598000.0,58000.0,8.84,504000.0,94000.0,15.72,186046.22,31.18,598000.0,100,4,187500,1
1079,1320,20260907,74,2,4,656000.0,598000.0,58000.0,8.84,504000.0,94000.0,15.72,186046.22,31.18,598000.0,100,4,187500,1
1080,558,20241028,80,2,4,263000.0,230000.0,33000.0,12.55,194000.0,36000.0,15.65,187703.78,17.58,230000.0,58,15,330000,1
1081,559,20251020,58,3,4,914000.0,858000.0,56000.0,6.13,698000.0,160000.0,18.65,202279.17,27.68,858000.0,74,3,157500,1
1082,560,20240731,92,3,4,386000.0,348000.0,38000.0,9.84,284000.0,64000.0,18.39,218326.06,17.41,348000.0,112,10,167500,1
1083,561,20260511,75,1,4,295000.0,268000.0,27000.0,9.15,221000.0,47000.0,17.54,186538.42,14.47,268000.0,38,12,147500,1
1084,63,20260518,42,3,4,553000.0,498000.0,55000.0,9.95,422000.0,76000.0,15.26,244510.83,22.49,498000.0,68,7,37500,1
1085,1488,20241128,60,3,4,553000.0,498000.0,55000.0,9.95,422000.0,76000.0,15.26,244510.83,22.49,498000.0,68,7,37500,1
1086,319,20250513,76,3,1,272000.0,259000.0,13000.0,4.78,212000.0,47000.0,18.15,153846.34,8.45,259000.0,54,10,157500,1
1087,562,20250310,64,1,26,136000.0,120000.0,16000.0,11.76,97000.0,23000.0,19.17,97063.55,16.48,120000.0,76,15,17500,1
1088,426,20250730,43,1,1,719000.0,629000.0,90000.0,12.52,552000.0,77000.0,12.24,406674.7,22.13,629000.0,60,10,192500,1
1089,270,20241111,41,1,1,541000.0,489000.0,52000.0,9.61,392000.0,97000.0,19.84,212961.94,24.42,489000.0,110,6,152500,1
1090,407,20250422,62,1,1,541000.0,489000.0,52000.0,9.61,392000.0,97000.0,19.84,212961.94,24.42,489000.0,110,6,152500,1
1091,563,20250206,38,3,13,515000.0,460000.0,55000.0,10.68,398000.0,62000.0,13.48,41200.0,133.5,460000.0,104,1,12000,1
1092,564,20260418,81,2,9,330000.0,289000.0,41000.0,12.42,249000.0,40000.0,13.84,93590.32,43.81,289000.0,20,4,2500,1
1093,1343,20250201,91,1,9,330000.0,289000.0,41000.0,12.42,249000.0,40000.0,13.84,93590.32,43.81,289000.0,20,4,2500,1
1094,565,20240910,70,3,1,189000.0,169000.0,20000.0,10.58,139000.0,30000.0,17.75,134889.79,14.83,169000.0,95,15,142500,1
1095,566,20240615,50,2,1,2876000.0,2700000.0,176000.0,6.12,2189000.0,511000.0,18.93,636493.31,27.65,2700000.0,91,3,27500,1
1096,270,20250812,36,3,1,508000.0,459000.0,49000.0,9.65,373000.0,86000.0,18.74,199971.66,24.5,459000.0,108,6,107500,1
1097,407,20251003,29,2,1,508000.0,459000.0,49000.0,9.65,373000.0,86000.0,18.74,199971.66,24.5,459000.0,108,6,107500,1
1098,15,20250710,8,3,27,500000.0,450000.0,50000.0,10.0,385000.0,65000.0,14.44,110656.0,45.19,450000.0,15,3,22500,1
1099,2259,20250811,39,2,27,500000.0,450000.0,50000.0,10.0,385000.0,65000.0,14.44,110656.0,45.19,450000.0,15,3,22500,1
1100,59,20240708,72,2,1,753000.0,689000.0,64000.0,8.5,587000.0,102000.0,14.8,332941.51,19.22,689000.0,76,7,152500,1
1101,70,20250115,82,3,1,808000.0,719000.0,89000.0,11.01,620000.0,99000.0,13.77,357259.95,24.91,719000.0,71,7,92500,1
1102,239,20260219,16,1,1,469000.0,410000.0,59000.0,12.58,359000.0,51000.0,12.44,184619.5,31.96,410000.0,14,6,122500,1
1103,567,20250315,87,1,1,559000.0,489000.0,70000.0,12.52,418000.0,71000.0,14.52,316176.85,22.14,489000.0,18,10,77500,1
1104,61,20250208,40,1,1,393000.0,359000.0,34000.0,8.65,292000.0,67000.0,18.66,111457.57,30.5,359000.0,37,4,77583,1
1105,48,20260305,14,2,1,812000.0,765000.0,47000.0,5.79,627000.0,138000.0,18.04,124723.2,37.68,765000.0,92,2,27500,1
1106,131,20241012,19,3,1,780000.0,679000.0,101000.0,12.95,589000.0,90000.0,13.25,221213.49,45.66,679000.0,101,4,85279,1
1107,365,20261113,71,1,1,906000.0,799000.0,107000.0,11.81,653000.0,146000.0,18.27,256947.98,41.64,799000.0,100,4,89147,1
1108,369,20240627,35,1,1,906000.0,799000.0,107000.0,11.81,653000.0,146000.0,18.27,256947.98,41.64,799000.0,100,4,89147,1
1109,123,20260509,77,3,1,828000.0,779000.0,49000.0,5.92,628000.0,151000.0,19.38,183246.34,26.74,779000.0,86,3,79154,1
1110,376,20241125,48,1,1,828000.0,779000.0,49000.0,5.92,628000.0,151000.0,19.38,183246.34,26.74,779000.0,86,3,79154,1
1111,710,20240419,57,3,1,828000.0,779000.0,49000.0,5.92,628000.0,151000.0,19.38,183246.34,26.74,779000.0,86,3,79154,1
1112,11,20260510,90,1,1,798000.0,699000.0,99000.0,12.41,599000.0,100000.0,14.31,176606.98,56.06,699000.0,47,3,93536,1
1113,264,20250614,70,3,1,798000.0,699000.0,99000.0,12.41,599000.0,100000.0,14.31,176606.98,56.06,699000.0,47,3,93536,1
1114,568,20240929,43,3,1,522000.0,459000.0,63000.0,12.07,382000.0,77000.0,16.78,205482.69,30.66,459000.0,52,6,133000,1
1115,1303,20250312,53,3,1,522000.0,459000.0,63000.0,12.07,382000.0,77000.0,16.78,205482.69,30.66,459000.0,52,6,133000,1
1116,279,20260718,44,2,1,590000.0,535000.0,55000.0,9.32,467000.0,68000.0,12.71,232250.55,23.68,535000.0,30,6,81827,1
1117,4,20250921,68,3,1,709000.0,639000.0,70000.0,9.87,544000.0,95000.0,14.87,201077.39,34.81,639000.0,100,4,79513,1
1118,69,20250502,11,3,1,709000.0,639000.0,70000.0,9.87,544000.0,95000.0,14.87,201077.39,34.81,639000.0,100,4,79513,1
1119,438,20250125,24,1,1,631000.0,579000.0,52000.0,8.24,467000.0,112000.0,19.34,178956.04,29.06,579000.0,71,4,42784,1
1120,569,20240525,94,1,1,631000.0,579000.0,52000.0,8.24,467000.0,112000.0,19.34,178956.04,29.06,579000.0,71,4,42784,1
1121,186,20260717,9,1,1,158000.0,150000.0,8000.0,5.06,131000.0,19000.0,12.67,69860.24,11.45,150000.0,55,7,88000,1
1122,102,20250606,62,3,28,649000.0,599000.0,50000.0,7.7,492000.0,107000.0,17.86,286957.56,17.42,599000.0,79,7,180000,1
1123,45,20260906,70,1,1,745000.0,659000.0,86000.0,11.54,545000.0,114000.0,17.3,329404.28,26.11,659000.0,47,7,155121,1
1124,570,20260115,77,2,28,555000.0,528000.0,27000.0,4.86,439000.0,89000.0,16.86,189209.75,14.27,528000.0,58,5,98000,1
1125,763,20260925,100,2,28,555000.0,528000.0,27000.0,4.86,439000.0,89000.0,16.86,189209.75,14.27,528000.0,58,5,98000,1
1126,571,20250720,72,3,28,496000.0,458000.0,38000.0,7.66,368000.0,90000.0,19.65,219308.09,17.33,458000.0,84,7,99000,1
1127,129,20241227,73,1,28,342000.0,314000.0,28000.0,8.19,264000.0,50000.0,15.92,151216.46,18.52,314000.0,114,7,50000,1
1128,204,20250610,32,3,28,342000.0,314000.0,28000.0,8.19,264000.0,50000.0,15.92,151216.46,18.52,314000.0,114,7,50000,1
1129,122,20260618,95,3,28,595000.0,539000.0,56000.0,9.41,437000.0,102000.0,18.92,314063.99,17.83,539000.0,90,9,100000,1
1130,199,20260722,42,1,28,580000.0,508000.0,72000.0,12.41,423000.0,85000.0,16.73,89088.0,80.82,508000.0,48,2,30000,1
1131,572,20240622,56,2,28,580000.0,508000.0,72000.0,12.41,423000.0,85000.0,16.73,89088.0,80.82,508000.0,48,2,30000,1
1132,573,20250116,35,1,28,433000.0,399000.0,34000.0,7.85,330000.0,69000.0,17.29,244909.8,13.88,399000.0,80,10,99000,1
1133,1192,20261222,83,3,28,433000.0,399000.0,34000.0,7.85,330000.0,69000.0,17.29,244909.8,13.88,399000.0,80,10,99000,1
1134,574,20240807,21,3,1,454000.0,419000.0,35000.0,7.71,361000.0,58000.0,13.84,69734.4,50.19,419000.0,39,2,32072,1
1135,575,20260722,66,2,28,390000.0,347000.0,43000.0,11.03,300000.0,47000.0,13.54,132958.21,32.34,347000.0,30,5,89000,1
1136,1095,20251007,88,2,28,390000.0,347000.0,43000.0,11.03,300000.0,47000.0,13.54,132958.21,32.34,347000.0,30,5,89000,1
1137,527,20241219,92,2,28,557000.0,509000.0,48000.0,8.62,413000.0,96000.0,18.86,294006.12,16.33,509000.0,10,9,100000,1
1138,576,20250111,17,3,28,642000.0,599000.0,43000.0,6.7,497000.0,102000.0,17.03,385432.8,11.16,599000.0,98,11,180000,1
1139,73,20250517,92,1,28,506000.0,462000.0,44000.0,8.7,383000.0,79000.0,17.1,319960.81,13.75,462000.0,41,12,200000,1
1140,1132,20240424,58,3,28,506000.0,462000.0,44000.0,8.7,383000.0,79000.0,17.1,319960.81,13.75,462000.0,41,12,200000,1
1141,577,20251003,10,3,1,361000.0,339000.0,22000.0,6.09,275000.0,64000.0,18.88,123071.57,17.88,339000.0,17,5,67106,1
1142,645,20240810,77,1,1,361000.0,339000.0,22000.0,6.09,275000.0,64000.0,18.88,123071.57,17.88,339000.0,17,5,67106,1
1143,526,20260929,58,3,28,565000.0,529000.0,36000.0,6.37,457000.0,72000.0,13.61,249816.67,14.41,529000.0,78,7,90000,1
1144,578,20250617,96,2,28,565000.0,529000.0,36000.0,6.37,457000.0,72000.0,13.61,249816.67,14.41,529000.0,78,7,90000,1
1145,90,20250522,97,2,1,857000.0,779000.0,78000.0,9.1,667000.0,112000.0,14.38,189664.38,41.13,779000.0,39,3,82145,1
1146,119,20251012,52,3,1,545000.0,499000.0,46000.0,8.44,407000.0,92000.0,18.44,265295.71,17.34,499000.0,17,8,90001,1
1147,978,20240116,87,3,1,545000.0,499000.0,46000.0,8.44,407000.0,92000.0,18.44,265295.71,17.34,499000.0,17,8,90001,1
1148,60,20241219,26,1,1,946000.0,829000.0,117000.0,12.37,688000.0,141000.0,17.01,268292.26,43.61,829000.0,28,4,58168,1
1149,672,20250424,100,1,1,946000.0,829000.0,117000.0,12.37,688000.0,141000.0,17.01,268292.26,43.61,829000.0,28,4,58168,1
1150,579,20240722,37,2,1,652000.0,600000.0,52000.0,7.98,485000.0,115000.0,19.17,317381.29,16.38,600000.0,117,8,152500,1
1151,298,20250531,38,1,1,686000.0,619000.0,67000.0,9.77,526000.0,93000.0,15.02,194554.43,34.44,619000.0,68,4,92500,1
1152,580,20250131,14,2,1,444000.0,399000.0,45000.0,10.14,323000.0,76000.0,19.05,234360.35,19.2,399000.0,64,9,37500,1
1153,581,20251017,77,2,29,178000.0,169000.0,9000.0,5.06,149000.0,20000.0,11.83,127039.06,7.08,169000.0,39,15,172500,1
1154,280,20260917,53,2,1,622000.0,557000.0,65000.0,10.45,480000.0,77000.0,13.82,137656.06,47.22,557000.0,88,3,102500,1
1155,582,20251127,28,3,1,622000.0,557000.0,65000.0,10.45,480000.0,77000.0,13.82,137656.06,47.22,557000.0,88,3,102500,1
1156,583,20240615,89,3,1,801000.0,750000.0,51000.0,6.37,623000.0,127000.0,16.93,123033.6,41.45,750000.0,45,2,73500,1
1157,66,20240405,19,2,4,446000.0,389000.0,57000.0,12.78,329000.0,60000.0,15.42,126488.74,45.06,389000.0,64,4,107500,1
1158,70,20251103,55,2,1,691000.0,649000.0,42000.0,6.08,567000.0,82000.0,12.63,305528.0,13.75,649000.0,53,7,111921,1
1159,35,20250225,77,1,1,1287000.0,1179000.0,108000.0,8.39,995000.0,184000.0,15.61,284828.54,37.92,1179000.0,36,3,22500,1
1160,584,20251229,48,1,1,1287000.0,1179000.0,108000.0,8.39,995000.0,184000.0,15.61,284828.54,37.92,1179000.0,36,3,22500,1
1161,585,20241217,40,1,5,549000.0,519000.0,30000.0,5.46,422000.0,97000.0,18.69,289783.41,10.35,519000.0,86,9,94156,1
1162,1005,20250223,47,2,5,549000.0,519000.0,30000.0,5.46,422000.0,97000.0,18.69,289783.41,10.35,519000.0,86,9,94156,1
1163,27,20250509,57,2,5,873000.0,759000.0,114000.0,13.06,630000.0,129000.0,17.0,343652.08,33.17,759000.0,87,6,97500,1
1164,168,20251110,55,3,5,873000.0,759000.0,114000.0,13.06,630000.0,129000.0,17.0,343652.08,33.17,759000.0,87,6,97500,1
1165,586,20250801,35,3,6,648000.0,589000.0,59000.0,9.1,511000.0,78000.0,13.24,255081.96,23.13,589000.0,110,6,58281,1
1166,949,20260526,67,3,6,648000.0,589000.0,59000.0,9.1,511000.0,78000.0,13.24,255081.96,23.13,589000.0,110,6,58281,1
1167,587,20260131,68,1,5,543000.0,489000.0,54000.0,9.94,416000.0,73000.0,14.93,153998.62,35.07,489000.0,63,4,105384,1
1168,16,20251213,44,2,6,918000.0,869000.0,49000.0,5.34,740000.0,129000.0,14.84,73440.0,66.72,869000.0,57,1,12500,1
